code,name,area,state,type,pop
316011415,Mountain Creek,7.368,qld,sa2,12960
316011416,Sippy Downs,14.7651,qld,sa2,11144
316021417,Aroona - Currimundi,5.5136,qld,sa2,10513
316021418,Buddina - Minyama,4.0969,qld,sa2,6770
316021419,Caloundra - Kings Beach,3.9911,qld,sa2,7006
316021420,Caloundra - West,71.6378,qld,sa2,23781
316021421,Golden Beach - Pelican Waters,10.453,qld,sa2,13021
316021422,Moffat Beach - Battery Hill,3.8929,qld,sa2,8139
316021423,Parrearra - Warana,6.8866,qld,sa2,10100
316021424,Wurtulla - Birtinya,6.6343,qld,sa2,8799
316031425,Coolum Beach,18.1108,qld,sa2,15796
316031426,Marcoola - Mudjimba,32.8881,qld,sa2,11909
316031427,Maroochydore - Kuluin,13.8495,qld,sa2,20540
316031428,Mooloolaba - Alexandra Headland,5.5009,qld,sa2,12412
316051434,Noosa Heads,13.0071,qld,sa2,4930
316051435,Noosaville,26.4403,qld,sa2,9412
316051437,Sunshine Beach,7.2839,qld,sa2,7039
316051438,Tewantin,25.618,qld,sa2,10592
316051543,Peregian Beach - Marcus Beach,13.6938,qld,sa2,3927
316051544,Peregian Springs,6.0601,qld,sa2,9159
316061439,Beerwah,148.6221,qld,sa2,8976
316061440,Caloundra Hinterland,459.3262,qld,sa2,8972
316061441,Glass House Mountains,184.2289,qld,sa2,6224
316061442,Landsborough,134.3176,qld,sa2,11129
316061443,Maroochy Hinterland,526.3125,qld,sa2,6534
316061444,Palmwoods,115.2091,qld,sa2,11022
316071545,Bli Bli,44.7696,qld,sa2,9610
316071546,Diddillibah - Rosemount,31.3023,qld,sa2,4089
316071547,Eumundi - Yandina,215.7896,qld,sa2,11293
316071548,Nambour,54.0249,qld,sa2,21064
316081549,Noosa Hinterland,820.066,qld,sa2,23363
317011445,Cambooya - Wyreema,227.5384,qld,sa2,7643
317011446,Darling Heights,12.536,qld,sa2,14677
317011447,Drayton - Harristown,16.278,qld,sa2,10429
317011448,Gatton,49.9777,qld,sa2,7928
317011449,Gowrie (Qld),81.0101,qld,sa2,6867
317011450,Highfields,149.2803,qld,sa2,14076
317011451,Lockyer Valley - West,1480.2184,qld,sa2,11968
317011452,Middle Ridge,8.6802,qld,sa2,7382
317011453,Newtown (Qld),5.5435,qld,sa2,9715
317011454,North Toowoomba - Harlaxton,10.3068,qld,sa2,5944
317011455,Rangeville,8.2521,qld,sa2,8482
317011456,Toowoomba - Central,9.5179,qld,sa2,13914
317011457,Toowoomba - East,19.4162,qld,sa2,9886
317011458,Toowoomba - West,161.2954,qld,sa2,14074
317011459,Wilsonton,18.9445,qld,sa2,13772
318011460,Ayr,69.829,qld,sa2,9103
318011461,Burdekin,4878.6303,qld,sa2,7932
318011462,Charters Towers,41.8593,qld,sa2,8021
318011463,Dalrymple,68340.305,qld,sa2,3829
318011464,Ingham,41.6192,qld,sa2,4354
318011465,Ingham Region,2765.5697,qld,sa2,6451
318011466,Palm Island,71.9928,qld,sa2,2637
318021467,Aitkenvale,3.3069,qld,sa2,4908
318021468,Annandale,18.8364,qld,sa2,10332
318021469,Belgian Gardens - Pallarenda,39.8289,qld,sa2,3265
318021470,Bohle Plains,100.0625,qld,sa2,7875
318021471,Condon - Rasmussen,46.1617,qld,sa2,10877
318021472,Cranbrook,3.3581,qld,sa2,5986
318021473,Deeragun,66.0566,qld,sa2,24947
318021474,Douglas,78.9574,qld,sa2,8357
318021475,Garbutt - West End,17.0488,qld,sa2,6476
318021476,Gulliver - Currajong - Vincent,4.9312,qld,sa2,7833
318021477,Heatley,2.0316,qld,sa2,4140
318021478,Hermit Park - Rosslea,3.8838,qld,sa2,5268
318021479,Hyde Park - Pimlico,3.1985,qld,sa2,4582
318021480,Kelso,170.3565,qld,sa2,10927
318021481,Kirwan - East,3.5233,qld,sa2,7694
318021482,Kirwan - West,9.3421,qld,sa2,15748
318021483,Magnetic Island,51.1523,qld,sa2,2377
318021484,Mount Louisa,31.6019,qld,sa2,9715
318021485,Mundingburra,2.6394,qld,sa2,3558
318021486,Northern Beaches,1008.6849,qld,sa2,6554
318021487,Oonoonba,8.6993,qld,sa2,7113
318021488,South Townsville - Railway Estate,9.179,qld,sa2,5386
318021489,Townsville - South,2073.1701,qld,sa2,4363
318021490,Townsville City - North Ward,6.763,qld,sa2,9569
318021491,Wulguru - Roseneath,63.5182,qld,sa2,6264
319011492,Ashfield - Kepnock,8.0749,qld,sa2,5414
319011493,Bargara - Burnett Heads,144.5297,qld,sa2,17304
319011494,Branyan - Kensington,50.4255,qld,sa2,5014
319011495,Bundaberg,6.1218,qld,sa2,6249
319011496,Bundaberg East - Kalkie,13.7591,qld,sa2,5657
319011497,Bundaberg North - Gooburrum,53.8539,qld,sa2,7309
319011498,Bundaberg Region - North,1273.685,qld,sa2,9205
319011499,Bundaberg Region - South,2207.1817,qld,sa2,9980
319011500,Millbank - Avoca,9.54,qld,sa2,7329
319011501,Svensson Heights - Norville,6.399,qld,sa2,5634
319011502,Walkervale - Avenell Heights,12.442,qld,sa2,11011
319021503,Gayndah - Mundubbera,8513.3531,qld,sa2,6792
319021504,Gin Gin,2355.4671,qld,sa2,5174
319021505,Kingaroy,70.1948,qld,sa2,10398
319021506,Kingaroy Region - North,4332.3355,qld,sa2,9717
319021507,Kingaroy Region - South,2370.7257,qld,sa2,4009
319021508,Monto - Eidsvold,11156.4958,qld,sa2,3836
319021509,Nanango,1648.7359,qld,sa2,9768
319021510,North Burnett,289.5233,qld,sa2,8
319031511,Cooloola,1141.6393,qld,sa2,6488
319031512,Gympie - North,42.6859,qld,sa2,14745
319031513,Gympie - South,26.7757,qld,sa2,6854
319031514,Gympie Region,2544.6625,qld,sa2,19676
319031515,Kilkivan,3219.4644,qld,sa2,3748
319041516,Booral - River Heads,158.341,qld,sa2,4841
319041517,Craignish - Dundowran Beach,35.6108,qld,sa2,5116
319041518,Pialba - Eli Waters,18.7194,qld,sa2,14831
319041519,Point Vernon,4.8459,qld,sa2,5884
319041520,Torquay - Scarness - Kawungan,10.9419,qld,sa2,15449
319041521,Urangan - Wondunna,23.0979,qld,sa2,13394
319051522,Burrum - Fraser,2759.1365,qld,sa2,9945
319051523,Granville,49.0135,qld,sa2,3190
319051524,Maryborough (Qld),84.2739,qld,sa2,18396
319051525,Maryborough Region - South,3823.1904,qld,sa2,8788
319051526,Tinana,37.3373,qld,sa2,5696
401011001,Adelaide,10.4824,sa,sa2,17475
401011002,North Adelaide,5.0909,sa,sa2,7319
401021003,Adelaide Hills,364.439,sa,sa2,6994
401021004,Aldgate - Stirling,117.2141,sa,sa2,18007
401021005,Hahndorf - Echunga,110.1516,sa,sa2,4592
401021006,Lobethal - Woodside,202.4981,sa,sa2,9145
401021007,Mount Barker,54.1038,sa,sa2,18627
401021008,Mount Barker Region,395.6658,sa,sa2,6556
401021009,Nairne,24.8562,sa,sa2,5279
401021010,Uraidla - Summertown,119.1882,sa,sa2,5555
401031011,Burnside - Wattle Park,11.305,sa,sa2,19251
401031012,Glenside - Beaumont,9.5264,sa,sa2,10075
401031013,Toorak Gardens,6.6869,sa,sa2,16380
401041014,Athelstone,6.204,sa,sa2,9360
401041015,Paradise - Newton,9.2257,sa,sa2,20227
401041016,Rostrevor - Magill,9.9383,sa,sa2,22406
401051017,Norwood (SA),3.8926,sa,sa2,10567
401051018,Payneham - Felixstow,5.2284,sa,sa2,12740
401051019,St Peters - Marden,5.9826,sa,sa2,13443
401061020,Nailsworth - Broadview,2.3161,sa,sa2,6280
401061021,Prospect,5.4754,sa,sa2,14979
401061022,Walkerville,3.53,sa,sa2,7944
401071023,Goodwood - Millswood,7.1977,sa,sa2,18182
401071024,Unley - Parkside,7.0726,sa,sa2,20963
402011025,Gawler - North,145.5294,sa,sa2,9481
402011026,Gawler - South,76.7139,sa,sa2,20778
402011027,Lewiston - Two Wells,84.6217,sa,sa2,5793
402021028,Craigmore - Blakeview,11.8807,sa,sa2,18997
402021029,Davoren Park,9.4648,sa,sa2,18116
402021030,Elizabeth,9.2606,sa,sa2,10552
402021031,Elizabeth East,8.1639,sa,sa2,13333
402021032,Munno Para West - Angle Vale,44.3104,sa,sa2,13816
402021033,One Tree Hill,130.1694,sa,sa2,2502
402021034,Smithfield - Elizabeth North,7.9871,sa,sa2,12331
402021035,Virginia - Waterloo Corner,135.566,sa,sa2,4544
402031036,Enfield - Blair Athol,15.1765,sa,sa2,24121
402031037,Northgate - Oakden - Gilles Plains,11.2336,sa,sa2,26232
402031038,Windsor Gardens,8.4298,sa,sa2,21240
402041039,Dry Creek - North,38.5669,sa,sa2,0
402041040,Ingle Farm,7.4263,sa,sa2,15024
402041041,Para Hills,10.173,sa,sa2,14828
402041042,Parafield,4.6289,sa,sa2,118
402041043,Parafield Gardens,7.0272,sa,sa2,17987
402041044,Paralowie,8.3213,sa,sa2,17145
402041046,Salisbury,10.7696,sa,sa2,18195
402041047,Salisbury East,14.8505,sa,sa2,17934
402041048,Salisbury North,31.3003,sa,sa2,17826
402041171,Mawson Lakes - Globe Derby Park,9.6165,sa,sa2,14108
402041172,Pooraka - Cavan,7.4904,sa,sa2,7956
402051049,Golden Grove,26.6144,sa,sa2,10549
402051050,Greenwith,6.0371,sa,sa2,9135
402051051,Highbury - Dernancourt,12.001,sa,sa2,10781
402051052,Hope Valley - Modbury,10.3124,sa,sa2,16765
402051053,Modbury Heights,9.9089,sa,sa2,19272
402051054,Redwood Park,14.1403,sa,sa2,16368
402051055,St Agnes - Ridgehaven,12.2999,sa,sa2,12666
403011056,Brighton (SA),5.9168,sa,sa2,14410
403011057,Glenelg (SA),7.2232,sa,sa2,20864
403021058,Edwardstown,5.5375,sa,sa2,14096
403021059,Hallett Cove,9.2762,sa,sa2,12743
403021060,Marino - Seaview Downs,12.2123,sa,sa2,9619
403021061,Mitchell Park,7.5687,sa,sa2,15744
403021062,Morphettville,6.2005,sa,sa2,15368
403021063,Sheidow Park - Trott Park,9.3899,sa,sa2,10451
403021064,Warradale,6.0145,sa,sa2,15829
403031065,Belair,24.7761,sa,sa2,4705
403031066,Bellevue Heights,8.7154,sa,sa2,7647
403031067,Blackwood,16.928,sa,sa2,12574
403031068,Colonel Light Gardens,6.761,sa,sa2,15949
403031069,Mitcham (SA),11.4472,sa,sa2,16537
403031070,Panorama,5.7425,sa,sa2,8508
403041071,Aberfoyle Park,13.8426,sa,sa2,11783
403041072,Aldinga,35.3303,sa,sa2,16017
403041073,Christie Downs,8.5727,sa,sa2,9597
403041074,Christies Beach,7.2164,sa,sa2,10427
403041075,Clarendon,123.3732,sa,sa2,2767
403041076,Coromandel Valley,4.4154,sa,sa2,4455
403041077,Flagstaff Hill,9.7527,sa,sa2,10787
403041078,Hackham - Onkaparinga Hills,23.6435,sa,sa2,6279
403041079,Hackham West - Huntfield Heights,4.374,sa,sa2,7655
403041080,Happy Valley,10.17,sa,sa2,13862
403041081,Happy Valley Reservoir,6.5089,sa,sa2,0
403041082,Lonsdale,9.84,sa,sa2,30
403041083,McLaren Vale,119.5749,sa,sa2,6274
403041084,Morphett Vale - East,7.6836,sa,sa2,13730
403041085,Morphett Vale - West,5.0775,sa,sa2,9762
403041086,Reynella,7.7053,sa,sa2,10265
403041087,Seaford (SA),23.5763,sa,sa2,23909
403041088,Willunga,85.1869,sa,sa2,3541
403041089,Woodcroft,13.5274,sa,sa2,11653
404011090,Beverley,4.2198,sa,sa2,8252
404011091,Flinders Park,6.3834,sa,sa2,15094
404011092,Henley Beach,5.9563,sa,sa2,15613
404011093,Hindmarsh - Brompton,7.8961,sa,sa2,18594
404011094,Royal Park - Hendon - Albert Park,3.246,sa,sa2,6113
404011095,Seaton - Grange,8.2533,sa,sa2,17140
404011096,West Lakes,8.5515,sa,sa2,14952
404011097,Woodville - Cheltenham,8.8122,sa,sa2,18445
404021098,Dry Creek - South,6.1446,sa,sa2,0
404021099,Largs Bay - Semaphore,6.7241,sa,sa2,14894
404021100,North Haven,14.8433,sa,sa2,14657
404021101,Port Adelaide,12.972,sa,sa2,11025
404021102,The Parks,18.2633,sa,sa2,18923
404021103,Torrens Island,8.8253,sa,sa2,3
404031104,Adelaide Airport,7.2952,sa,sa2,0
404031105,Fulham,1.3212,sa,sa2,2770
404031106,Lockleys,5.702,sa,sa2,13107
404031107,Plympton,10.6969,sa,sa2,25158
404031108,Richmond (SA),8.9253,sa,sa2,17169
404031109,West Beach,4.4582,sa,sa2,5192
405011110,Barossa - Angaston,633.8622,sa,sa2,6378
405011111,Light,1111.6724,sa,sa2,9391
405011112,Lyndoch,175.7742,sa,sa2,6410
405011113,Mallala,847.8696,sa,sa2,3266
405011114,Nuriootpa,50.6409,sa,sa2,6970
405011115,Tanunda,17.3326,sa,sa2,4757
405021116,Clare,74.203,sa,sa2,4208
405021117,Gilbert Valley,1675.3597,sa,sa2,5045
405021118,Goyder,6748.1529,sa,sa2,4211
405021119,Wakefield - Barunga West,5231.2434,sa,sa2,9549
405031120,Jamestown,3107.037,sa,sa2,4631
405031121,Peterborough - Mount Remarkable,9643.8839,sa,sa2,5436
405031122,Port Pirie,75.2928,sa,sa2,14188
405031123,Port Pirie Region,1583.2661,sa,sa2,3383
405041124,Kadina,394.1203,sa,sa2,5569
405041125,Moonta,271.9202,sa,sa2,5084
405041126,Wallaroo,146.5314,sa,sa2,4215
405041127,Yorke Peninsula - North,3654.3665,sa,sa2,7277
405041128,Yorke Peninsula - South,2273.8241,sa,sa2,4031
406011129,Ceduna,413.3375,sa,sa2,2603
406011130,Eyre Peninsula,7228.2562,sa,sa2,6729
406011131,Kimba - Cleve - Franklin Harbour,15184.3973,sa,sa2,4333
406011132,Le Hunte - Elliston,11387.2463,sa,sa2,2292
406011133,Port Lincoln,136.283,sa,sa2,16326
406011134,West Coast (SA),31878.8633,sa,sa2,3718
406011135,Western,168955.7763,sa,sa2,80
406011136,Whyalla,40.8707,sa,sa2,21742
406011137,Whyalla - North,80.449,sa,sa2,0
406021138,APY Lands,102364.0853,sa,sa2,2520
406021139,Coober Pedy,77.6795,sa,sa2,1845
406021140,Quorn - Lake Gilles,26144.922,sa,sa2,2207
406021141,Outback,513381.5503,sa,sa2,2574
406021142,Port Augusta,253.9026,sa,sa2,13799
406021143,Roxby Downs,288.3608,sa,sa2,3992
407011144,Goolwa - Port Elliot,180.8687,sa,sa2,11578
407011145,Kangaroo Island,4400.731,sa,sa2,4929
407011146,Strathalbyn,155.7859,sa,sa2,7462
407011147,Strathalbyn Region,1517.7955,sa,sa2,7666
407011148,Victor Harbor,128.2644,sa,sa2,14954
407011149,Yankalilla,980.1341,sa,sa2,6095
407021150,Grant,1691.121,sa,sa2,6085
407021151,Kingston - Robe,4431.5114,sa,sa2,3818
407021152,Millicent,177.4316,sa,sa2,5384
407021154,Naracoorte,115.23,sa,sa2,6277
407021155,Naracoorte Region,4404.897,sa,sa2,2256
407021156,Penola,1514.5096,sa,sa2,3248
407021157,Tatiara,6527.2084,sa,sa2,6794
407021158,Wattle Range,2281.8814,sa,sa2,3362
407021173,Mount Gambier - East,66.7535,sa,sa2,15167
407021174,Mount Gambier - West,126.5343,sa,sa2,14472
407031159,Barmera,856.1907,sa,sa2,6667
407031160,Berri,12.0822,sa,sa2,4219
407031161,Karoonda - Lameroo,10548.643,sa,sa2,3099
407031162,Loxton,146.0888,sa,sa2,5460
407031163,Loxton Region,4790.3875,sa,sa2,1751
407031164,Mannum,3287.9006,sa,sa2,6431
407031165,Murray Bridge,97.5456,sa,sa2,18779
407031166,Murray Bridge Region,1924.5348,sa,sa2,3782
407031167,Renmark,14.6561,sa,sa2,4838
407031168,Renmark Region,901.2094,sa,sa2,5031
407031169,The Coorong,8644.9956,sa,sa2,5468
407031170,Waikerie,5557.8467,sa,sa2,6814
501011001,Augusta,2106.5915,wa,sa2,5857
501011002,Busselton,196.2398,wa,sa2,27584
501011003,Busselton Region,1227.0638,wa,sa2,11337
501011004,Margaret River,134.4277,wa,sa2,9814
501021005,Australind - Leschenault,67.3083,wa,sa2,18627
501021007,Capel,507.0606,wa,sa2,5364
501021008,College Grove - Carey Park,9.7141,wa,sa2,6784
501021009,Collie,1709.8149,wa,sa2,8754
501021010,Dardanup,517.0762,wa,sa2,3185
501021011,Davenport,11.7042,wa,sa2,12
501021012,Eaton - Pelican Point,9.9522,wa,sa2,12006
501021014,Harvey,1660.633,wa,sa2,9057
501021015,East Bunbury - Glen Iris,22.9687,wa,sa2,6938
501021016,Waroona,832.2286,wa,sa2,4169
501021251,Dalyellup,16.3306,wa,sa2,9607
501021252,Gelorup - Stratham,65.254,wa,sa2,3056
501021253,South Bunbury - Bunbury,11.2504,wa,sa2,12283
501021254,Withers - Usher,8.2177,wa,sa2,5050
501031017,Bridgetown - Boyup Brook,4163.8196,wa,sa2,6478
501031018,Donnybrook - Balingup,1559.8561,wa,sa2,6062
501031019,Manjimup,323.8187,wa,sa2,5445
501031020,Pemberton,9641.0808,wa,sa2,5106
502011021,Dawesville - Bouvard,97.9248,wa,sa2,7935
502011022,Falcon - Wannanup,9.5893,wa,sa2,9235
502011023,Greenfields,9.9609,wa,sa2,9906
502011024,Halls Head - Erskine,14.2469,wa,sa2,19454
502011025,Mandurah,8.3954,wa,sa2,9009
502011026,Mandurah - East,40.2182,wa,sa2,6367
502011027,Mandurah - North,31.8412,wa,sa2,19708
502011028,Mandurah - South,11.8268,wa,sa2,10468
502011029,Pinjarra,808.8593,wa,sa2,9949
503011030,City Beach,9.8073,wa,sa2,6945
503011031,Claremont (WA),3.8719,wa,sa2,8635
503011032,Cottesloe,3.7511,wa,sa2,7939
503011033,Floreat,4.4196,wa,sa2,8738
503011034,Mosman Park - Peppermint Grove,5.4149,wa,sa2,10788
503011035,Nedlands - Dalkeith - Crawley,9.7499,wa,sa2,19462
503011036,Swanbourne - Mount Claremont,11.7008,wa,sa2,9493
503021037,Kings Park (WA),4.1819,wa,sa2,36
503021038,Mount Hawthorn - Leederville,3.8983,wa,sa2,11377
503021039,Mount Lawley - Inglewood,7.0812,wa,sa2,17159
503021040,North Perth,3.0904,wa,sa2,9260
503021041,Perth City,10.9161,wa,sa2,34931
503021042,Subiaco - Shenton Park,7.7961,wa,sa2,17364
503021043,Wembley - West Leederville - Glendalough,6.5603,wa,sa2,18546
504011044,Bassendean - Eden Hill - Ashfield,10.3449,wa,sa2,15739
504011045,Bayswater - Embleton - Bedford,13.8115,wa,sa2,23997
504011046,Maylands,5.0165,wa,sa2,13088
504011047,Morley,10.5547,wa,sa2,22390
504011048,Noranda,4.9416,wa,sa2,8026
504021049,Chidlow,167.7411,wa,sa2,4824
504021050,Glen Forrest - Darlington,56.6584,wa,sa2,7262
504021051,Helena Valley - Koongamia,8.8361,wa,sa2,5696
504021052,Malmalling - Reservoir,318.3852,wa,sa2,10
504021053,Mundaring,118.6696,wa,sa2,13068
504021054,Swan View - Greenmount - Midvale,15.1408,wa,sa2,12145
504031055,Avon Valley National Park,74.9605,wa,sa2,7
504031056,Ballajura,23.8166,wa,sa2,18942
504031057,Beechboro,47.1105,wa,sa2,19373
504031058,Bullsbrook,253.8629,wa,sa2,5575
504031059,Ellenbrook,37.7884,wa,sa2,41382
504031060,Gidgegannup,304.8874,wa,sa2,2774
504031061,Hazelmere - Guildford,16.919,wa,sa2,4397
504031062,Lockridge - Kiara,14.6126,wa,sa2,11785
504031063,Malaga,6.4045,wa,sa2,13
504031064,Melaleuca - Lexia,99.6581,wa,sa2,0
504031065,Middle Swan - Herne Hill,32.1547,wa,sa2,5571
504031066,Midland - Guildford,11.7136,wa,sa2,10825
504031067,Stratton - Jane Brook,23.4944,wa,sa2,7010
504031068,The Vines,66.9985,wa,sa2,11810
504031069,Walyunga National Park,17.9495,wa,sa2,0
505011070,Craigie - Beldon,7.1316,wa,sa2,10330
505011071,Currambine - Kinross,5.9596,wa,sa2,14119
505011072,Duncraig,7.6491,wa,sa2,15578
505011073,Greenwood - Warwick,8.5644,wa,sa2,13789
505011074,Heathridge - Connolly,6.6259,wa,sa2,10717
505011075,Hillarys,6.2522,wa,sa2,11266
505011076,Iluka - Burns Beach,5.8339,wa,sa2,9478
505011077,Joondalup - Edgewater,15.6229,wa,sa2,13827
505011078,Kingsley,7.8538,wa,sa2,13327
505011079,Mullaloo - Kallaroo,5.888,wa,sa2,11627
505011080,Ocean Reef,5.2646,wa,sa2,8042
505011081,Padbury,6.0348,wa,sa2,8484
505011082,Sorrento - Marmion,4.5955,wa,sa2,10240
505011083,Woodvale,7.1962,wa,sa2,9550
505021084,Balcatta - Hamersley,10.3604,wa,sa2,15697
505021085,Balga - Mirrabooka,9.4486,wa,sa2,20609
505021086,Dianella,11.4949,wa,sa2,25040
505021087,Herdsman,3.1133,wa,sa2,0
505021088,Innaloo - Doubleview,5.6082,wa,sa2,17745
505021089,Karrinyup - Gwelup - Carine,14.0888,wa,sa2,21574
505021090,Nollamara - Westminster,6.039,wa,sa2,18802
505021091,Osborne Park Industrial,3.4451,wa,sa2,18
505021092,Scarborough,4.9714,wa,sa2,16744
505021093,Stirling - Osborne Park,6.4972,wa,sa2,14234
505021094,Trigg - North Beach - Watermans Bay,5.7563,wa,sa2,8059
505021095,Tuart Hill - Joondanna,3.6309,wa,sa2,12392
505021096,Wembley Downs - Churchlands - Woodlands,8.0214,wa,sa2,14675
505021097,Yokine - Coolbinia - Menora,6.8505,wa,sa2,16402
505031098,Alexander Heights - Koondoola,6.7014,wa,sa2,12147
505031099,Butler - Merriwa - Ridgewood,9.5699,wa,sa2,24348
505031100,Carramar,30.0077,wa,sa2,18434
505031101,Clarkson,10.7632,wa,sa2,13558
505031102,Girrawheen,4.0937,wa,sa2,8777
505031103,Madeley - Darch - Landsdale,20.3512,wa,sa2,28254
505031104,Marangaroo,4.7933,wa,sa2,10781
505031105,Mindarie - Quinns Rocks - Jindalee,12.6805,wa,sa2,19993
505031106,Neerabup National Park,17.863,wa,sa2,7
505031107,Tapping - Ashby - Sinagra,47.8116,wa,sa2,13730
505031108,Wanneroo,41.6742,wa,sa2,26995
505031255,Alkimos - Eglinton,32.6642,wa,sa2,11874
505031256,Carabooda - Pinjar,371.0902,wa,sa2,712
505031257,Two Rocks,55.0874,wa,sa2,3376
505031258,Yanchep,19.0492,wa,sa2,10399
506011110,Armadale - Wungong - Brookdale,25.3933,wa,sa2,20651
506011111,Ashendon - Lesley,326.2898,wa,sa2,14
506011112,Camillo - Champion Lakes,8.1254,wa,sa2,5554
506011113,Forrestdale - Harrisdale - Piara Waters,44.2024,wa,sa2,24297
506011114,Kelmscott,15.0443,wa,sa2,10630
506011115,Mount Nasura - Mount Richon - Bedfordale,61.0961,wa,sa2,8221
506011116,Roleystone,74.8096,wa,sa2,7223
506011117,Seville Grove,4.5652,wa,sa2,11044
506021118,Belmont - Ascot - Redcliffe,10.8529,wa,sa2,14680
506021119,East Victoria Park - Carlisle,6.2709,wa,sa2,17289
506021120,Kewdale Commercial,4.8501,wa,sa2,7
506021121,Perth Airport,20.3221,wa,sa2,31
506021122,Rivervale - Kewdale - Cloverdale,10.2384,wa,sa2,26805
506021123,Victoria Park - Lathlain - Burswood,7.5755,wa,sa2,15266
506031124,Bentley - Wilson - St James,11.1482,wa,sa2,20743
506031125,Canning Vale - West,8.7354,wa,sa2,10261
506031126,Canning Vale Commercial,6.6779,wa,sa2,0
506031127,Cannington - Queens Park,9.5147,wa,sa2,19144
506031128,Parkwood - Ferndale - Lynwood,8.6347,wa,sa2,14085
506031129,Riverton - Shelley - Rossmoyne,6.4202,wa,sa2,13794
506031130,Welshpool,8.314,wa,sa2,26
506031131,Willetton,8.743,wa,sa2,18485
506041132,Beckenham - Kenwick - Langford,18.9584,wa,sa2,19525
506041133,Canning Vale - East,9.9338,wa,sa2,24336
506041134,Gosnells,15.5131,wa,sa2,20573
506041135,Huntingdale - Southern River,18.009,wa,sa2,20924
506041136,Maddington - Orange Grove - Martin,53.2922,wa,sa2,14390
506041137,Thornlie,11.591,wa,sa2,23577
506051138,Forrestfield - Wattle Grove,26.8976,wa,sa2,19328
506051139,High Wycombe,8.6968,wa,sa2,12447
506051140,Kalamunda - Maida Vale - Gooseberry Hill,28.1238,wa,sa2,15247
506051141,Lesmurdie - Bickley - Carmel,220.0818,wa,sa2,11893
506061142,Byford,29.3986,wa,sa2,19465
506061143,Mundijong,286.7458,wa,sa2,7039
506061144,Serpentine - Jarrahdale,588.6193,wa,sa2,4616
506071145,Como,6.3895,wa,sa2,14534
506071146,Manning - Waterford,6.161,wa,sa2,11874
506071147,South Perth - Kensington,7.7565,wa,sa2,17190
507011148,Banjup,29.7061,wa,sa2,19274
507011150,Bibra Industrial,6.5456,wa,sa2,7
507011151,Bibra Lake,4.1706,wa,sa2,0
507011152,Coogee,10.4233,wa,sa2,9400
507011153,Coolbellup,4.5202,wa,sa2,8346
507011154,Hamilton Hill,6.6153,wa,sa2,10949
507011155,Henderson,8.7396,wa,sa2,24
507011158,North Coogee,2.7739,wa,sa2,3252
507011159,South Lake - Cockburn Central,8.896,wa,sa2,11764
507011160,Spearwood,6.5192,wa,sa2,10829
507011161,Success - Hammond Park,8.8607,wa,sa2,16335
507011163,Yangebup,6.0198,wa,sa2,7675
507011259,Beeliar - Wattleup,28.7159,wa,sa2,9067
507011260,Jandakot,15.7037,wa,sa2,2671
507021164,East Fremantle,3.1384,wa,sa2,7811
507021165,Fremantle,29.2192,wa,sa2,16085
507021166,Fremantle - South,7.3037,wa,sa2,15091
507021167,O'Connor (WA),1.6691,wa,sa2,20
507031169,Bertram - Wellard (West),12.4479,wa,sa2,16814
507031170,Calista,15.1365,wa,sa2,7704
507031172,Hope Valley - Postans,24.7949,wa,sa2,45
507031173,Kwinana Industrial,16.7145,wa,sa2,25
507031174,Parmelia - Orelia,7.8295,wa,sa2,11143
507031261,Casuarina - Wandi,43.0888,wa,sa2,7780
507041175,Applecross - Ardross,5.4274,wa,sa2,11593
507041176,Bateman,1.9561,wa,sa2,3719
507041177,Bicton - Palmyra,6.3221,wa,sa2,14308
507041178,Booragoon,6.7888,wa,sa2,14879
507041179,Bull Creek,4.1624,wa,sa2,8054
507041180,Leeming,6.6994,wa,sa2,11050
507041181,Melville,7.8838,wa,sa2,17148
507041182,Murdoch - Kardinya,8.6462,wa,sa2,12763
507041183,Willagee,2.0887,wa,sa2,5103
507041184,Winthrop,3.4789,wa,sa2,6006
507051185,Baldivis,141.544,wa,sa2,38342
507051186,Cooloongup,4.9901,wa,sa2,8687
507051187,Port Kennedy,21.2107,wa,sa2,13857
507051188,Rockingham,35.7219,wa,sa2,15721
507051189,Rockingham Lakes,21.0334,wa,sa2,10
507051190,Safety Bay - Shoalwater,7.1927,wa,sa2,11720
507051191,Singleton - Golden Bay - Secret Harbour,14.5708,wa,sa2,21390
507051192,Waikiki,5.7834,wa,sa2,12730
507051193,Warnbro,5.6428,wa,sa2,10922
509011225,Albany,30.5001,wa,sa2,14406
509011226,Albany Region,4009.0591,wa,sa2,3620
509011227,Bayonet Head - Lower King,24.871,wa,sa2,5045
509011228,Denmark,1859.8488,wa,sa2,6154
509011229,Gnowangerup,15012.8153,wa,sa2,2895
509011230,Katanning,2647.0202,wa,sa2,4513
509011231,Kojonup,8554.5096,wa,sa2,4181
509011232,Little Grove - Elleker,142.6706,wa,sa2,3834
509011233,McKail - Willyung,101.1998,wa,sa2,10920
509011234,Plantagenet,4383.8753,wa,sa2,5235
509011235,Stirling Range National Park,1121.6227,wa,sa2,0
509021236,Chittering,1219.9032,wa,sa2,5742
509021237,Cunderdin,6896.4977,wa,sa2,4055
509021238,Dowerin,11490.3836,wa,sa2,3892
509021239,Gingin - Dandaragan,9919.9306,wa,sa2,8517
509021240,Merredin,9827.5053,wa,sa2,5187
509021241,Moora,13538.3952,wa,sa2,4791
